id,conversation_id,parent_claim,child_claim,dependency_type
657,344,Claim_1955,Claim_5417,supports
658,51,Claim_1528,Claim_6173,requires
659,374,Claim_111,Claim_6653,requires
660,675,Claim_130,Claim_7302,requires
661,895,Claim_47,Claim_6273,supports
662,241,Claim_1820,Claim_8708,supports
663,272,Claim_1164,Claim_5914,extends
664,824,Claim_3869,Claim_7365,requires
665,844,Claim_1447,Claim_9087,extends
666,593,Claim_1438,Claim_6179,requires
667,742,Claim_4124,Claim_7281,contradicts
668,267,Claim_1293,Claim_9086,requires
669,760,Claim_1032,Claim_7019,extends
670,963,Claim_3238,Claim_9704,extends
671,145,Claim_2535,Claim_5244,requires
672,179,Claim_4220,Claim_5701,contradicts
673,627,Claim_4116,Claim_5859,requires
674,943,Claim_617,Claim_9106,supports
675,604,Claim_4147,Claim_5253,supports
676,270,Claim_160,Claim_6703,extends
677,404,Claim_1450,Claim_8585,extends
678,276,Claim_2476,Claim_7698,extends
679,191,Claim_3965,Claim_7945,contradicts
680,140,Claim_3193,Claim_9003,extends
681,817,Claim_1097,Claim_8968,extends
682,190,Claim_1210,Claim_5835,contradicts
683,357,Claim_1951,Claim_6197,contradicts
684,52,Claim_790,Claim_8215,extends
685,796,Claim_1523,Claim_9643,requires
686,260,Claim_2962,Claim_5792,supports
687,722,Claim_3233,Claim_7771,supports
688,433,Claim_35,Claim_9479,requires
689,178,Claim_2427,Claim_9857,contradicts
690,900,Claim_871,Claim_6842,extends
691,596,Claim_3484,Claim_8491,supports
692,973,Claim_2794,Claim_8804,contradicts
693,865,Claim_1221,Claim_9711,requires
694,405,Claim_2498,Claim_8924,supports
695,1000,Claim_766,Claim_9195,supports
696,218,Claim_1103,Claim_5032,requires
697,159,Claim_1584,Claim_9697,supports
698,597,Claim_715,Claim_9402,contradicts
699,997,Claim_3274,Claim_7701,contradicts
700,882,Claim_445,Claim_8366,extends
701,444,Claim_4754,Claim_9167,contradicts
702,928,Claim_519,Claim_8099,requires
703,904,Claim_3445,Claim_7955,contradicts
704,635,Claim_4756,Claim_5617,requires
705,845,Claim_3379,Claim_9795,requires
706,416,Claim_504,Claim_6506,extends
707,203,Claim_3099,Claim_7251,contradicts
708,586,Claim_4697,Claim_7847,supports
709,868,Claim_2371,Claim_6921,requires
710,683,Claim_38,Claim_7204,extends
711,909,Claim_2064,Claim_6271,contradicts
712,622,Claim_849,Claim_8426,extends
713,441,Claim_1619,Claim_5981,requires
714,480,Claim_3846,Claim_7225,contradicts
715,152,Claim_1484,Claim_6189,supports
716,879,Claim_1524,Claim_7471,extends
717,991,Claim_883,Claim_9837,requires
718,197,Claim_4205,Claim_5759,supports
719,939,Claim_1906,Claim_7109,requires
720,209,Claim_852,Claim_8717,contradicts
721,104,Claim_257,Claim_6448,contradicts
722,554,Claim_1937,Claim_9584,contradicts
723,16,Claim_4147,Claim_6686,extends
724,173,Claim_3883,Claim_5829,supports
725,306,Claim_2573,Claim_6698,contradicts
726,90,Claim_1783,Claim_7604,requires
727,750,Claim_1653,Claim_7415,extends
728,68,Claim_3601,Claim_5638,supports
729,916,Claim_3119,Claim_6887,extends
730,778,Claim_2853,Claim_7140,requires
731,644,Claim_698,Claim_7937,contradicts
732,887,Claim_1730,Claim_6992,extends
733,332,Claim_2480,Claim_5883,requires
734,821,Claim_3361,Claim_9461,extends
735,706,Claim_1206,Claim_5268,requires
736,946,Claim_4419,Claim_6090,contradicts
737,350,Claim_4515,Claim_5341,extends
738,952,Claim_4197,Claim_7488,contradicts
739,472,Claim_971,Claim_9561,requires
740,587,Claim_820,Claim_9622,supports
741,438,Claim_1442,Claim_8025,contradicts
742,612,Claim_4957,Claim_6602,supports
743,943,Claim_2478,Claim_7640,extends
744,748,Claim_3427,Claim_7775,supports
745,206,Claim_1778,Claim_9238,requires
746,114,Claim_1828,Claim_8394,requires
747,709,Claim_2383,Claim_8163,supports
748,442,Claim_824,Claim_8518,supports
749,327,Claim_2234,Claim_6975,extends
750,464,Claim_163,Claim_8966,extends
751,392,Claim_3848,Claim_5641,extends
752,511,Claim_2128,Claim_8964,supports
753,428,Claim_4961,Claim_8071,extends
754,824,Claim_640,Claim_6427,supports
755,465,Claim_4331,Claim_9873,contradicts
756,877,Claim_4,Claim_8178,requires
757,144,Claim_4867,Claim_8492,requires
758,145,Claim_432,Claim_7236,supports
759,568,Claim_3523,Claim_6391,extends
760,67,Claim_867,Claim_8089,requires
761,566,Claim_3705,Claim_7569,requires
762,707,Claim_2113,Claim_9026,contradicts
763,15,Claim_959,Claim_9977,extends
764,654,Claim_2979,Claim_7823,extends
765,899,Claim_989,Claim_8712,contradicts
766,335,Claim_10,Claim_7134,requires
767,859,Claim_843,Claim_8560,supports
768,303,Claim_1917,Claim_9436,contradicts
769,51,Claim_1858,Claim_9940,requires
770,129,Claim_3102,Claim_8906,contradicts
771,289,Claim_2832,Claim_8605,requires
772,839,Claim_4825,Claim_5471,contradicts
773,92,Claim_2114,Claim_6062,contradicts
774,957,Claim_507,Claim_7889,requires
775,202,Claim_3348,Claim_5461,extends
776,522,Claim_2705,Claim_7639,extends
777,520,Claim_4284,Claim_6525,extends
778,119,Claim_1722,Claim_6218,requires
779,498,Claim_4193,Claim_6771,contradicts
780,208,Claim_2941,Claim_9390,contradicts
781,633,Claim_4743,Claim_5886,requires
782,904,Claim_3819,Claim_8353,extends
783,525,Claim_2966,Claim_9193,requires
784,721,Claim_4716,Claim_6213,extends
785,343,Claim_2210,Claim_6857,requires
786,709,Claim_3335,Claim_6607,requires
787,415,Claim_1447,Claim_9118,requires
788,100,Claim_630,Claim_8781,supports
789,989,Claim_3582,Claim_8039,extends
790,989,Claim_2806,Claim_9891,contradicts
791,356,Claim_1600,Claim_9961,contradicts
792,948,Claim_3026,Claim_5391,requires
793,682,Claim_4655,Claim_9272,contradicts
794,515,Claim_1053,Claim_9972,contradicts
795,552,Claim_3384,Claim_6929,supports
796,622,Claim_4701,Claim_8783,extends
797,534,Claim_2733,Claim_7665,contradicts
798,125,Claim_3660,Claim_9755,extends
799,718,Claim_2452,Claim_6797,supports
800,320,Claim_4637,Claim_5973,contradicts
801,163,Claim_584,Claim_7919,contradicts
802,318,Claim_272,Claim_9750,requires
803,474,Claim_3190,Claim_6205,contradicts
804,932,Claim_1169,Claim_9508,contradicts
805,507,Claim_2144,Claim_5271,contradicts
806,24,Claim_3032,Claim_6302,requires
807,652,Claim_3812,Claim_5162,extends
808,378,Claim_2061,Claim_8784,requires
809,390,Claim_1897,Claim_5410,requires
810,809,Claim_3618,Claim_9673,requires
811,329,Claim_631,Claim_5004,supports
812,405,Claim_2897,Claim_5807,contradicts
813,24,Claim_3995,Claim_6390,extends
814,288,Claim_3344,Claim_5841,contradicts
815,744,Claim_343,Claim_7228,supports
816,730,Claim_513,Claim_9089,supports
817,526,Claim_1253,Claim_9617,extends
818,143,Claim_432,Claim_9814,extends
819,843,Claim_2603,Claim_5722,extends
820,634,Claim_233,Claim_5036,extends
821,600,Claim_2916,Claim_5367,supports
822,802,Claim_768,Claim_7490,requires
823,263,Claim_3652,Claim_6446,supports
824,726,Claim_2847,Claim_8033,contradicts
825,130,Claim_1972,Claim_8946,extends
826,711,Claim_229,Claim_7069,requires
827,354,Claim_3933,Claim_7400,contradicts
828,386,Claim_4458,Claim_7320,contradicts
829,140,Claim_3131,Claim_6900,extends
830,216,Claim_2013,Claim_9572,contradicts
831,906,Claim_3395,Claim_7807,supports
832,585,Claim_345,Claim_6698,contradicts
833,575,Claim_1638,Claim_5435,extends
834,302,Claim_731,Claim_6708,supports
835,121,Claim_3459,Claim_5402,requires
836,678,Claim_2087,Claim_7155,supports
837,207,Claim_3000,Claim_9637,extends
838,896,Claim_2382,Claim_5973,requires
839,700,Claim_3966,Claim_6593,extends
840,292,Claim_1915,Claim_5348,requires
841,114,Claim_4482,Claim_6245,supports
842,641,Claim_4353,Claim_6308,supports
843,821,Claim_3137,Claim_5139,requires
844,682,Claim_1543,Claim_9662,extends
845,985,Claim_1801,Claim_5550,requires
846,473,Claim_4269,Claim_5930,supports
847,678,Claim_224,Claim_9457,supports
848,158,Claim_1930,Claim_9438,extends
849,909,Claim_3270,Claim_9729,requires
850,932,Claim_52,Claim_6151,contradicts
851,461,Claim_4982,Claim_7593,extends
852,802,Claim_2931,Claim_8466,contradicts
853,277,Claim_523,Claim_5570,extends
854,358,Claim_2392,Claim_8698,extends
855,536,Claim_3201,Claim_7040,requires
856,167,Claim_2509,Claim_5137,extends
857,238,Claim_4115,Claim_7150,extends
858,59,Claim_1848,Claim_5577,requires
859,649,Claim_2827,Claim_5617,contradicts
860,329,Claim_83,Claim_9975,supports
861,616,Claim_194,Claim_6567,contradicts
862,786,Claim_3927,Claim_6135,requires
863,631,Claim_1979,Claim_7786,extends
864,591,Claim_735,Claim_5202,requires
865,871,Claim_3939,Claim_6856,extends
866,219,Claim_4258,Claim_6510,requires
867,394,Claim_2622,Claim_6773,contradicts
868,554,Claim_430,Claim_6459,contradicts
869,591,Claim_3189,Claim_8205,extends
870,242,Claim_4566,Claim_7968,contradicts
871,742,Claim_2714,Claim_6495,supports
872,76,Claim_14,Claim_5917,contradicts
873,695,Claim_2541,Claim_7481,contradicts
874,564,Claim_2540,Claim_9025,extends
875,5,Claim_3659,Claim_7221,supports
876,376,Claim_859,Claim_9501,requires
877,15,Claim_1547,Claim_6104,extends
878,106,Claim_3704,Claim_8738,contradicts
879,631,Claim_448,Claim_6098,contradicts
880,797,Claim_2058,Claim_9891,extends
881,588,Claim_610,Claim_5214,extends
882,181,Claim_52,Claim_7248,supports
883,741,Claim_428,Claim_6881,requires
884,135,Claim_4164,Claim_5554,supports
885,154,Claim_4895,Claim_8719,extends
886,610,Claim_2799,Claim_8671,contradicts
887,366,Claim_938,Claim_6276,requires
888,220,Claim_3796,Claim_5458,supports
889,506,Claim_4975,Claim_8493,extends
890,213,Claim_190,Claim_6481,extends
891,358,Claim_848,Claim_8826,requires
892,440,Claim_3580,Claim_9363,extends
893,121,Claim_1346,Claim_9007,contradicts
894,428,Claim_1314,Claim_5809,extends
895,220,Claim_2482,Claim_7986,contradicts
896,576,Claim_1451,Claim_8011,requires
897,960,Claim_2871,Claim_8259,extends
898,66,Claim_4752,Claim_6402,contradicts
899,866,Claim_4901,Claim_5270,contradicts
900,896,Claim_2433,Claim_5616,contradicts
901,511,Claim_2986,Claim_6705,requires
902,438,Claim_1606,Claim_8702,extends
903,358,Claim_3420,Claim_7393,contradicts
904,557,Claim_3510,Claim_7554,requires
905,448,Claim_3422,Claim_9781,contradicts
906,921,Claim_2649,Claim_9069,requires
907,741,Claim_37,Claim_7635,supports
908,575,Claim_3333,Claim_7993,supports
909,406,Claim_3801,Claim_9908,requires
910,946,Claim_2295,Claim_7762,supports
911,102,Claim_3065,Claim_9800,supports
912,321,Claim_1126,Claim_7715,requires
913,516,Claim_3739,Claim_5023,contradicts
914,894,Claim_1358,Claim_8480,contradicts
915,387,Claim_4093,Claim_7926,supports
916,869,Claim_4469,Claim_5386,contradicts
917,706,Claim_3256,Claim_8337,supports
918,710,Claim_3193,Claim_6806,extends
919,517,Claim_3042,Claim_5260,contradicts
920,105,Claim_3421,Claim_6166,requires
921,339,Claim_1,Claim_6334,supports
922,655,Claim_1294,Claim_6479,contradicts
923,179,Claim_901,Claim_6511,extends
924,575,Claim_103,Claim_6430,contradicts
925,272,Claim_3132,Claim_6102,requires
926,388,Claim_1995,Claim_7656,supports
927,909,Claim_2406,Claim_9191,requires
928,270,Claim_4835,Claim_8861,supports
929,323,Claim_800,Claim_6078,contradicts
930,283,Claim_3029,Claim_9591,extends
931,748,Claim_4475,Claim_7566,extends
932,920,Claim_1860,Claim_7716,contradicts
933,585,Claim_4990,Claim_9940,supports
934,444,Claim_4837,Claim_7847,extends
935,967,Claim_2853,Claim_9916,contradicts
936,147,Claim_1094,Claim_9507,requires
937,668,Claim_2636,Claim_5649,extends
938,8,Claim_4681,Claim_5362,supports
939,562,Claim_736,Claim_9068,contradicts
940,773,Claim_4712,Claim_8748,extends
941,785,Claim_519,Claim_6004,supports
942,295,Claim_4975,Claim_8468,extends
943,215,Claim_3471,Claim_5209,supports
944,952,Claim_441,Claim_7577,supports
945,289,Claim_2640,Claim_9958,requires
946,651,Claim_836,Claim_8706,contradicts
947,64,Claim_230,Claim_7967,requires
948,376,Claim_4259,Claim_6704,contradicts
949,933,Claim_2383,Claim_7930,contradicts
950,173,Claim_730,Claim_5135,contradicts
951,167,Claim_137,Claim_9170,contradicts
952,834,Claim_736,Claim_9209,extends
953,559,Claim_3335,Claim_7626,contradicts
954,584,Claim_296,Claim_8812,requires
955,179,Claim_2658,Claim_7695,supports
956,724,Claim_3058,Claim_7547,supports
957,343,Claim_990,Claim_9967,supports
958,588,Claim_1680,Claim_8752,contradicts
959,855,Claim_3668,Claim_8817,supports
960,857,Claim_3628,Claim_9746,requires
961,674,Claim_243,Claim_8293,supports
962,930,Claim_3472,Claim_9809,contradicts
963,116,Claim_1731,Claim_7991,supports
964,176,Claim_4440,Claim_7151,extends
965,389,Claim_4923,Claim_7566,contradicts
966,603,Claim_2986,Claim_9409,extends
967,497,Claim_3794,Claim_5505,requires
968,598,Claim_1077,Claim_6118,requires
969,614,Claim_905,Claim_8069,requires
970,577,Claim_2063,Claim_9900,supports
971,446,Claim_171,Claim_9291,extends
972,510,Claim_3480,Claim_6020,supports
973,12,Claim_1391,Claim_6846,contradicts
974,834,Claim_631,Claim_6127,supports
975,946,Claim_2121,Claim_7994,requires
976,598,Claim_899,Claim_7739,requires
977,211,Claim_2138,Claim_9923,contradicts
978,902,Claim_1595,Claim_9608,contradicts
979,950,Claim_3467,Claim_6642,extends
980,489,Claim_2938,Claim_9646,contradicts
981,607,Claim_697,Claim_6989,requires
982,912,Claim_4332,Claim_9080,supports
983,116,Claim_4598,Claim_9226,supports
984,645,Claim_717,Claim_5983,extends
985,240,Claim_3877,Claim_9998,contradicts
986,899,Claim_1310,Claim_6708,extends
987,97,Claim_2179,Claim_6927,extends
988,283,Claim_668,Claim_8623,supports
989,686,Claim_3812,Claim_5806,extends
990,502,Claim_4123,Claim_8975,requires
991,246,Claim_2013,Claim_9178,requires
992,778,Claim_336,Claim_9200,supports
993,197,Claim_1411,Claim_6415,supports
994,851,Claim_4158,Claim_6161,extends
995,901,Claim_444,Claim_7501,contradicts
996,532,Claim_2407,Claim_6960,contradicts
997,115,Claim_4946,Claim_9021,supports
998,426,Claim_2093,Claim_9802,contradicts
999,488,Claim_913,Claim_5282,contradicts
1000,996,Claim_1157,Claim_7792,supports
1001,16,Claim_1527,Claim_9188,contradicts
1002,169,Claim_1091,Claim_7253,supports
1003,511,Claim_359,Claim_6020,extends
1004,873,Claim_784,Claim_6955,requires
1005,505,Claim_2260,Claim_6718,contradicts
1006,36,Claim_1837,Claim_5486,contradicts
1007,757,Claim_3875,Claim_9702,extends
1008,341,Claim_745,Claim_9080,extends
1009,229,Claim_2015,Claim_7847,supports
1010,239,Claim_3347,Claim_9103,extends
1011,779,Claim_1330,Claim_5385,supports
1012,644,Claim_2742,Claim_6278,requires
1013,632,Claim_3428,Claim_9531,contradicts
1014,295,Claim_3310,Claim_6440,supports
1015,95,Claim_3157,Claim_8701,supports
1016,650,Claim_439,Claim_8417,extends
1017,45,Claim_4212,Claim_6122,supports
1018,844,Claim_1088,Claim_7195,supports
1019,469,Claim_3093,Claim_8545,contradicts
1020,737,Claim_2768,Claim_6746,requires
1021,157,Claim_4711,Claim_6048,supports
1022,775,Claim_2009,Claim_7726,supports
1023,649,Claim_823,Claim_5860,extends
1024,278,Claim_2100,Claim_9963,requires
1025,555,Claim_4752,Claim_7673,supports
1026,605,Claim_1087,Claim_9616,supports
1027,863,Claim_4315,Claim_7338,contradicts
1028,365,Claim_2225,Claim_9784,contradicts
1029,753,Claim_4865,Claim_8598,extends
1030,361,Claim_2415,Claim_8820,extends
1031,675,Claim_452,Claim_7367,requires
1032,257,Claim_2512,Claim_6029,supports
1033,459,Claim_2956,Claim_8375,extends
1034,583,Claim_2107,Claim_9808,supports
1035,964,Claim_2154,Claim_8148,contradicts
1036,104,Claim_2323,Claim_7467,contradicts
1037,313,Claim_3446,Claim_7975,requires
1038,317,Claim_4234,Claim_5559,contradicts
1039,757,Claim_2607,Claim_6312,contradicts
1040,138,Claim_4192,Claim_9185,requires
1041,306,Claim_3105,Claim_7606,supports
1042,907,Claim_4590,Claim_6879,supports
1043,257,Claim_1952,Claim_5674,requires
1044,951,Claim_4572,Claim_7407,extends
1045,79,Claim_1947,Claim_9883,supports
1046,230,Claim_3579,Claim_9992,requires
1047,349,Claim_2136,Claim_9317,extends
1048,631,Claim_1759,Claim_8996,requires
1049,496,Claim_1086,Claim_8616,supports
1050,371,Claim_2060,Claim_6242,extends
1051,264,Claim_947,Claim_6345,contradicts
1052,994,Claim_13,Claim_6668,extends
1053,282,Claim_803,Claim_6525,contradicts
1054,487,Claim_1126,Claim_6479,extends
1055,999,Claim_3730,Claim_6198,supports
1056,456,Claim_2438,Claim_5564,requires
1057,354,Claim_1774,Claim_8912,supports
1058,966,Claim_426,Claim_8520,extends
1059,166,Claim_1923,Claim_9881,requires
1060,961,Claim_3736,Claim_6719,extends
1061,979,Claim_3055,Claim_6305,supports
1062,1,Claim_4350,Claim_7798,extends
1063,991,Claim_3769,Claim_7996,contradicts
1064,699,Claim_4474,Claim_6469,requires
1065,967,Claim_1855,Claim_6304,supports
1066,541,Claim_4945,Claim_7304,contradicts
1067,901,Claim_820,Claim_5500,contradicts
1068,784,Claim_4157,Claim_9620,supports
1069,541,Claim_1004,Claim_5817,contradicts
1070,186,Claim_4599,Claim_5984,requires
1071,838,Claim_4590,Claim_6927,contradicts
1072,139,Claim_17,Claim_8373,contradicts
1073,195,Claim_1643,Claim_9819,contradicts
1074,348,Claim_1541,Claim_7529,extends
1075,193,Claim_2325,Claim_9619,requires
1076,730,Claim_810,Claim_9881,requires
1077,131,Claim_104,Claim_7216,supports
1078,849,Claim_4630,Claim_6768,extends
1079,299,Claim_1216,Claim_7270,extends
1080,848,Claim_262,Claim_5201,supports
1081,698,Claim_3765,Claim_6843,supports
1082,386,Claim_1579,Claim_6815,extends
1083,301,Claim_1863,Claim_5032,requires
1084,784,Claim_1399,Claim_7505,contradicts
1085,492,Claim_4119,Claim_6959,supports
1086,945,Claim_3981,Claim_5974,extends
1087,86,Claim_1369,Claim_7997,requires
1088,635,Claim_4422,Claim_9818,requires
1089,957,Claim_4917,Claim_5640,supports
1090,151,Claim_2485,Claim_5914,extends
1091,483,Claim_1334,Claim_7302,contradicts
1092,668,Claim_2949,Claim_6446,supports
1093,452,Claim_3145,Claim_9674,supports
1094,365,Claim_1175,Claim_9428,extends
1095,88,Claim_738,Claim_9633,requires
1096,505,Claim_4152,Claim_9721,contradicts
1097,110,Claim_3492,Claim_8324,contradicts
1098,875,Claim_462,Claim_5874,supports
1099,54,Claim_3051,Claim_7262,contradicts
1100,997,Claim_171,Claim_6180,requires
1101,449,Claim_3194,Claim_5485,supports
1102,682,Claim_1036,Claim_6821,supports
1103,399,Claim_1128,Claim_7782,requires
1104,377,Claim_755,Claim_5201,supports
1105,20,Claim_1767,Claim_8162,requires
1106,769,Claim_4403,Claim_7858,requires
1107,882,Claim_2558,Claim_6960,requires
1108,659,Claim_1940,Claim_9495,contradicts
1109,879,Claim_3695,Claim_5747,contradicts
1110,822,Claim_3000,Claim_9120,supports
1111,887,Claim_3182,Claim_6859,supports
1112,949,Claim_1445,Claim_5878,extends
1113,607,Claim_638,Claim_9391,extends
1114,197,Claim_3335,Claim_6587,requires
1115,996,Claim_1099,Claim_7706,supports
1116,96,Claim_1142,Claim_9881,supports
1117,762,Claim_1685,Claim_5709,supports
1118,158,Claim_3119,Claim_6253,extends
1119,452,Claim_202,Claim_7974,supports
1120,393,Claim_3723,Claim_7416,extends
1121,693,Claim_2871,Claim_6312,extends
1122,590,Claim_1309,Claim_7671,contradicts
1123,870,Claim_3223,Claim_7758,contradicts
1124,507,Claim_3081,Claim_6824,supports
1125,443,Claim_4931,Claim_5756,contradicts
1126,380,Claim_2900,Claim_9876,supports
1127,212,Claim_3153,Claim_7772,extends
1128,364,Claim_2312,Claim_6299,extends
1129,452,Claim_1305,Claim_7095,requires
1130,435,Claim_3702,Claim_8146,extends
1131,172,Claim_3354,Claim_8948,requires
1132,76,Claim_4039,Claim_7492,requires
1133,603,Claim_98,Claim_7274,contradicts
1134,770,Claim_2748,Claim_6361,extends
1135,302,Claim_1399,Claim_5355,contradicts
1136,612,Claim_3497,Claim_7136,extends
1137,376,Claim_2368,Claim_9951,requires
1138,546,Claim_431,Claim_8076,contradicts
1139,235,Claim_3951,Claim_5681,requires
1140,41,Claim_1549,Claim_7377,requires
1141,935,Claim_1820,Claim_5567,supports
1142,439,Claim_381,Claim_6007,contradicts
1143,390,Claim_2812,Claim_6922,contradicts
1144,190,Claim_754,Claim_5786,contradicts
1145,287,Claim_1504,Claim_7090,supports
1146,96,Claim_2846,Claim_5188,contradicts
1147,219,Claim_3812,Claim_5499,requires
1148,858,Claim_4490,Claim_5220,extends
