sample_id,hidden_dim,hidden_mean,hidden_std,hidden_norm,final_token_entropy,max_logit,logit_margin,attention_dispersion,retrieval_confidence,semantic_consistency,target_semantic_entropy,hallucination_label
245,64,-0.450294,0.829532,14.251494,2.286607,22.275548,11.488793,0.549726,0.113211,0.114207,0.720983,1
246,64,-0.266276,1.242786,7.288579,3.594901,16.390598,14.846636,0.102416,0.830071,0.751345,0.198114,0
247,64,-0.404582,1.499003,29.735279,1.742885,24.501858,6.586049,0.993958,0.775632,0.236946,0.605685,1
248,64,-0.298738,1.080593,39.802385,0.829908,4.177049,3.099295,0.206943,0.059358,0.350815,0.56153,1
249,64,-0.43783,0.831214,22.800949,3.520269,8.679997,4.010146,0.858017,0.985488,0.679299,0.514244,0
250,64,0.571382,1.382215,59.586742,4.335238,3.806645,12.991182,0.249677,0.711395,0.828482,0.418923,0
251,64,0.522947,1.03054,31.92023,2.887128,8.061515,6.213376,0.451992,0.633628,0.880125,0.408485,0
252,64,-0.443549,1.407687,25.298915,4.75127,9.818678,0.037096,0.774135,0.732724,0.730932,0.560861,1
253,64,-0.083101,1.013009,24.70225,0.316653,16.032734,3.267449,0.429643,0.211851,0.268537,0.638951,1
254,64,0.155867,0.870906,31.693585,1.718698,20.476558,0.726139,0.099575,0.78389,0.459582,0.388877,0
255,64,-0.751526,1.293595,29.270727,0.00338,28.740953,3.034773,0.688592,0.131913,0.649997,0.594246,1
256,64,-0.451961,0.999153,18.77141,1.859219,27.114008,2.482876,0.396342,0.305509,0.699441,0.588663,1
257,64,-0.531712,1.000454,43.703392,0.005432,14.304201,1.990497,0.226191,0.679983,0.009287,0.53872,0
258,64,0.97631,0.662355,12.269633,0.354142,11.492098,10.961451,0.102427,0.313351,0.880989,0.196353,0
259,64,-0.725741,1.171518,46.423679,0.665731,29.788205,2.142796,0.530508,0.008475,0.65002,0.493713,0
260,64,0.25616,0.269492,27.644044,3.432831,25.798876,1.300321,0.100465,0.752446,0.589574,0.448306,0
261,64,-0.231936,1.446711,22.297702,0.699151,8.30903,1.263731,0.553397,0.600008,0.607593,0.467315,0
262,64,0.695784,1.004688,21.590713,2.588746,15.285677,11.217655,0.295542,0.054569,0.897913,0.362701,0
263,64,0.909343,0.767587,11.200901,2.497913,17.817893,7.924298,0.977697,0.986883,0.933924,0.338936,0
264,64,0.136761,0.579848,42.561813,3.81363,28.63359,11.555506,0.016689,0.067533,0.262185,0.722946,1
265,64,-0.920346,0.13768,48.41095,2.533053,18.857121,7.515734,0.415432,0.701811,0.082428,0.500352,0
266,64,-0.445065,0.499365,33.121758,1.015987,24.241802,8.045853,0.390732,0.634294,0.834526,0.266147,0
267,64,0.362111,0.145867,43.427173,3.649792,25.394043,0.868589,0.086213,0.434484,0.453372,0.516543,0
268,64,0.483387,1.123954,11.569365,3.539503,21.044988,2.457489,0.953016,0.523005,0.782987,0.490598,0
269,64,0.441531,0.292096,11.981183,3.90562,8.062935,13.296221,0.77143,0.029356,0.807108,0.523079,0
270,64,0.424646,0.886145,9.238852,2.275989,10.803717,7.49415,0.566886,0.367688,0.255116,0.641326,1
271,64,-0.79419,0.882173,44.752811,1.142022,15.264747,0.660569,0.862928,0.244551,0.471765,0.598152,1
272,64,0.86232,1.293354,35.407563,4.569738,22.219975,6.29054,0.321802,0.416257,0.720288,0.533409,0
273,64,-0.457484,0.162936,25.504449,2.510205,27.05823,2.690165,0.804338,0.981414,0.954079,0.314723,0
274,64,-0.435386,1.275027,23.001551,2.765457,0.239075,3.010067,0.563807,0.303909,0.622718,0.591322,1
275,64,-0.072147,0.907952,32.134837,3.863066,5.862673,13.506649,0.760482,0.245127,0.006378,0.737893,1
276,64,-0.307153,1.267382,53.245924,4.754951,0.043861,9.859558,0.849006,0.727215,0.103949,0.705386,1
277,64,0.059629,0.395343,32.061588,0.299475,29.908778,10.674787,0.093027,0.921274,0.897287,0.03885,0
278,64,-0.255016,1.463104,9.669633,0.477885,4.005416,12.299443,0.07483,0.567821,0.434983,0.384775,0
279,64,0.928437,0.393319,19.354502,1.575045,24.024505,10.510884,0.735353,0.318058,0.271956,0.619143,1
280,64,0.559874,0.897827,13.54758,0.821875,13.981653,6.097688,0.535925,0.964635,0.207636,0.468914,0
281,64,-0.383385,0.434261,11.595246,0.788077,20.581645,12.3958,0.696878,0.04033,0.835925,0.412242,0
282,64,-0.503562,0.565827,33.240282,3.385917,7.805004,14.860149,0.031082,0.404392,0.452201,0.484418,0
283,64,0.496157,0.412286,30.412379,4.019484,4.193791,0.179354,0.830372,0.982567,0.130715,0.646322,1
284,64,0.260595,0.984793,37.027809,1.294103,24.382413,0.327003,0.064472,0.902496,0.443431,0.35192,0
285,64,-0.742417,1.362363,50.61459,1.657749,1.28089,6.914924,0.167989,0.573884,0.821685,0.325118,0
286,64,0.366426,0.30057,16.809386,0.935756,8.395637,13.251357,0.034649,0.619177,0.245785,0.419893,0
287,64,-0.40979,0.647389,35.287877,0.304895,8.39328,2.05854,0.199458,0.884653,0.525814,0.270447,0
288,64,0.589692,1.484635,48.005367,1.795561,16.335534,7.270192,0.912677,0.502393,0.388381,0.518717,0
289,64,-0.640368,0.512372,17.04611,4.478824,23.356148,0.878868,0.991531,0.529432,0.766842,0.679056,1
290,64,-0.799731,1.002453,19.658985,4.081426,27.517784,0.83863,0.996392,0.219412,0.846505,0.598442,1
291,64,0.594781,0.564467,51.157224,4.226105,5.283011,8.887793,0.80621,0.697627,0.91398,0.4491,0
292,64,0.895117,0.867229,35.970989,0.941168,29.640186,13.224395,0.492227,0.309053,0.490436,0.482976,0
293,64,-0.819485,0.387304,17.034492,2.632243,0.020505,13.768443,0.201464,0.13049,0.716938,0.520827,0
294,64,-0.352822,0.081774,37.263505,4.586121,23.230995,12.697213,0.860669,0.960559,0.373591,0.423731,0
295,64,0.883846,0.623614,10.556769,1.508826,4.09355,2.362558,0.948694,0.791843,0.960662,0.292666,0
296,64,0.937486,1.055663,56.086486,3.934959,6.697116,8.834252,0.175352,0.306823,0.688498,0.469264,0
297,64,-0.745303,1.106805,57.183346,4.743491,11.748043,14.914247,0.965184,0.032383,0.602389,0.772483,1
298,64,-0.558209,0.870048,56.517829,0.703217,22.3603,3.569939,0.98238,0.167887,0.88532,0.410386,0
299,64,-0.822548,1.078,40.150648,4.433268,13.398898,3.978187,0.249541,0.067795,0.256658,0.762556,1
300,64,-0.228126,1.112248,58.3006,4.42276,14.79246,5.680689,0.546024,0.101429,0.479489,0.6949,1
301,64,0.728101,0.993906,42.793822,0.813283,2.211282,12.686437,0.294909,0.318717,0.951662,0.316957,0
302,64,-0.249084,1.111378,35.087544,4.490621,2.793141,8.910458,0.613645,0.482737,0.030993,0.755919,1
303,64,0.884885,0.289246,53.93643,0.785519,3.037734,3.083257,0.189984,0.697197,0.722038,0.299711,0
304,64,-0.436954,0.394445,7.729949,2.858849,25.195635,2.303849,0.360829,0.427606,0.294549,0.570696,1
305,64,0.32404,0.920313,15.982114,0.128678,5.124966,4.377172,0.081936,0.843769,0.308353,0.348352,0
306,64,0.32208,0.182148,34.926932,0.924406,26.564781,5.541025,0.445775,0.263296,0.465058,0.547649,0
307,64,-0.547515,0.439415,8.390165,3.761176,20.024054,1.28561,0.343791,0.541449,0.970706,0.324505,0
308,64,0.681594,1.236688,28.024764,2.677572,26.00682,7.122366,0.881654,0.476262,0.078955,0.681598,1
309,64,0.805554,1.085743,32.615581,4.502275,24.01351,10.163023,0.620273,0.120282,0.757189,0.637616,1
310,64,0.94433,1.222268,11.94023,2.116874,29.648398,6.530899,0.997269,0.627226,0.834108,0.539287,0
311,64,-0.484227,1.370667,55.279567,0.33506,11.642975,5.960325,0.326127,0.276201,0.458157,0.580747,1
312,64,0.246116,0.807715,28.077661,2.072212,4.445992,8.819012,0.758377,0.93965,0.924928,0.184765,0
313,64,0.125368,0.196436,20.735107,2.678167,10.316075,6.163351,0.383043,0.485585,0.608962,0.488603,0
314,64,-0.712295,0.93255,43.151369,0.193913,26.687226,4.972411,0.237579,0.74575,0.920835,0.228142,0
315,64,0.794063,0.079338,49.956226,1.515275,8.4104,7.374288,0.696183,0.098217,0.8689,0.529719,0
316,64,-0.113779,1.247444,19.818099,2.083864,19.366644,2.819035,0.211391,0.823969,0.740945,0.442221,0
317,64,0.518987,1.307424,50.155957,2.576349,4.769173,4.666846,0.506795,0.13565,0.851295,0.517372,0
318,64,-0.614473,1.257748,51.033717,1.247451,13.69346,13.770466,0.704634,0.273977,0.823506,0.392954,0
319,64,0.010253,0.971344,11.813007,0.152816,11.174003,8.910654,0.177584,0.870481,0.58688,0.254763,0
320,64,0.788984,1.135994,42.88678,1.425347,11.59697,2.443611,0.572258,0.964918,0.857111,0.304542,0
321,64,0.29476,1.032658,19.799597,2.047536,0.601571,11.704555,0.767573,0.008898,0.911515,0.432573,0
322,64,-0.983073,0.415966,49.279706,1.527298,29.010733,9.641105,0.423807,0.376475,0.348709,0.467445,0
323,64,-0.496003,0.726712,42.245789,4.121554,11.914576,1.534682,0.511514,0.662355,0.843284,0.377254,0
324,64,0.2181,0.48279,10.945749,0.319185,29.650829,9.608921,0.861492,0.261147,0.711094,0.484881,0
325,64,0.784748,0.483247,13.246111,3.827372,26.990611,12.081447,0.802364,0.600033,0.66053,0.415743,0
326,64,0.310801,1.49633,19.268445,2.092828,11.648248,0.529785,0.708069,0.572042,0.189915,0.597979,1
327,64,0.4531,0.372427,34.404931,3.924485,27.195795,10.078027,0.507315,0.845419,0.840639,0.330676,0
328,64,-0.804794,0.235519,19.225852,4.041719,22.887547,2.746025,0.679712,0.335632,0.0893,0.741463,1
329,64,-0.289433,1.129104,21.88969,3.940452,9.939514,3.908389,0.294051,0.851214,0.470537,0.525909,0
330,64,0.888602,0.153263,53.918433,2.502387,26.024933,5.725038,0.298356,0.054062,0.85424,0.41009,0
331,64,-0.725269,0.34043,27.505552,2.847018,27.198628,6.863571,0.316383,0.715668,0.778941,0.260702,0
332,64,-0.646351,0.970024,5.259243,1.367639,22.835798,2.529086,0.764484,0.489577,0.763569,0.448812,0
333,64,-0.823917,0.940996,39.841815,2.016967,28.959835,5.749746,0.037725,0.199414,0.373101,0.620803,1
334,64,0.666457,0.326336,42.221148,3.133435,7.464694,10.402871,0.34435,0.128931,0.38355,0.607383,1
335,64,0.177341,0.292179,50.311411,1.491011,8.724834,10.917479,0.59637,0.337835,0.887974,0.391863,0
336,64,0.802768,0.570914,15.363432,4.740422,27.546162,6.050875,0.228418,0.727169,0.131206,0.614729,1
337,64,0.468153,0.905055,14.294161,1.832957,19.516211,0.560451,0.876544,0.255789,0.534733,0.772297,1
338,64,0.32394,0.997673,6.085797,3.448749,12.503267,5.703806,0.547282,0.474396,0.153127,0.729861,1
339,64,0.390384,0.963951,21.561405,3.308323,19.874489,4.049657,0.605634,0.137164,0.830653,0.602884,1
340,64,-0.764531,0.215318,10.844504,0.993233,5.992482,3.944909,0.523146,0.201673,0.703437,0.515148,0
341,64,-0.409298,0.107138,32.299509,1.03847,27.99373,4.959054,0.002738,0.671633,0.90688,0.254565,0
342,64,-0.701711,0.18062,33.143794,3.617818,3.038714,3.838382,0.23116,0.988666,0.296022,0.397363,0
343,64,-0.071445,0.194723,14.608599,0.197223,8.717015,12.023942,0.312707,0.73854,0.094998,0.446424,0
344,64,0.703997,1.011865,14.378175,1.787637,13.131436,9.327105,0.878476,0.092951,0.814964,0.489244,0
345,64,-0.634261,0.631127,57.927046,1.359165,11.571465,12.760074,0.799899,0.648846,0.79691,0.374116,0
346,64,-0.882707,1.416577,13.766747,2.080139,17.722509,12.033972,0.678393,0.181261,0.379751,0.669336,1
347,64,-0.282802,0.091784,42.645527,4.192682,29.203337,1.95983,0.920398,0.112937,0.411284,0.772958,1
348,64,-0.371524,1.071624,42.286091,3.837644,17.29947,8.475183,0.977896,0.669844,0.338301,0.617365,1
349,64,0.046206,1.065841,10.238318,3.308566,7.45731,5.186242,0.676296,0.384877,0.839033,0.339402,0
350,64,-0.890868,0.982928,13.631006,4.244228,25.556135,13.041235,0.074865,0.491648,0.240892,0.520214,0
351,64,0.94029,0.123009,17.248859,3.216587,12.09831,3.525,0.459095,0.801261,0.448099,0.499646,0
352,64,-0.762586,0.771191,40.935515,0.513217,12.370156,8.356965,0.00017,0.090896,0.604203,0.408539,0
353,64,0.238132,0.491667,32.958576,1.034256,20.144231,14.255327,0.363342,0.054275,0.222918,0.535648,0
354,64,0.239516,0.736044,41.144196,3.579568,3.420701,11.389799,0.221747,0.341357,0.829884,0.420453,0
355,64,0.928867,0.473376,33.70918,3.51048,1.373343,2.462331,0.140449,0.716856,0.721559,0.44072,0
356,64,-0.624913,1.398814,26.609307,2.28523,23.442612,10.751819,0.107766,0.41447,0.926627,0.369114,0
357,64,0.674932,0.903776,47.467985,2.252523,19.753701,14.342855,0.134636,0.498829,0.530364,0.516812,0
358,64,0.677632,0.750251,32.958309,4.605812,5.316073,8.678316,0.730495,0.128382,0.387406,0.745846,1
359,64,0.201092,1.329909,32.726057,1.923313,29.385023,13.738654,0.762375,0.273596,0.963594,0.434988,0
360,64,-0.733256,0.648481,43.500786,3.742134,8.967394,10.522415,0.860708,0.711874,0.935512,0.334281,0
361,64,0.265167,0.341289,39.329217,1.452897,10.358807,10.085606,0.981335,0.650086,0.958326,0.210966,0
362,64,-0.355237,0.217338,24.373079,2.40185,17.119146,10.007359,0.417478,0.747869,0.841389,0.270996,0
363,64,-0.428144,1.278587,49.456763,2.61365,0.758164,2.179901,0.670254,0.199902,0.750185,0.582796,1
364,64,-0.498878,1.267104,42.982717,1.475703,22.607818,0.484596,0.814026,0.10248,0.868035,0.570073,1
365,64,0.478985,1.30402,45.8327,2.806353,7.127864,11.764608,0.798822,0.287639,0.664494,0.568951,1
366,64,0.913404,1.464943,22.195969,2.760623,0.388957,3.770117,0.620562,0.780925,0.870118,0.346734,0
367,64,0.659967,1.371655,43.754599,3.238162,22.653231,8.199227,0.603387,0.776147,0.96429,0.308442,0
368,64,0.365318,0.321116,14.558732,2.569234,11.315947,6.427617,0.556599,0.130067,0.583986,0.593732,1
369,64,-0.489968,0.529316,44.032911,0.774028,4.611102,4.83945,0.050855,0.932382,0.615609,0.234598,0
370,64,0.145354,0.569224,48.12173,1.589295,6.59886,2.758036,0.068176,0.50514,0.415931,0.433826,0
371,64,0.074072,0.183321,17.165894,1.066769,9.956505,5.411967,0.218445,0.752656,0.530499,0.443172,0
372,64,0.962266,0.062765,41.791616,2.228336,27.134894,9.205516,0.621132,0.958897,0.682551,0.289096,0
373,64,-0.358126,1.378102,56.974322,1.92938,16.207119,4.242435,0.911336,0.822109,0.374958,0.547599,0
374,64,-0.912297,1.352508,15.588181,2.569474,28.446355,2.510922,0.956276,0.537975,0.007331,0.712655,1
375,64,-0.869056,1.021986,47.547025,4.324754,12.726284,1.558902,0.537754,0.702743,0.976224,0.401201,0
376,64,0.879502,1.132992,13.456502,2.296126,9.951461,1.312813,0.054268,0.794215,0.558084,0.338232,0
377,64,0.149925,0.380086,19.225638,1.940163,18.906518,6.495376,0.016891,0.673299,0.534834,0.329987,0
378,64,0.511921,0.899132,43.548512,0.362947,27.841433,1.592033,0.786892,0.301351,0.086505,0.649454,1
379,64,0.530548,0.68463,26.731229,3.303616,14.21963,8.002016,0.136381,0.390993,0.797485,0.283626,0
380,64,-0.711849,1.032069,55.27929,3.975086,21.879737,5.596958,0.949465,0.553524,0.55507,0.542666,0
381,64,-0.75353,0.057293,37.816019,2.68576,28.409382,4.570367,0.748297,0.903546,0.343852,0.419138,0
382,64,0.025105,0.283384,17.143338,4.173742,5.829786,2.72037,0.79966,0.852251,0.851388,0.423027,0
383,64,0.86474,1.491754,30.369586,2.748323,8.71958,1.010441,0.098202,0.725589,0.48719,0.470604,0
384,64,0.310946,0.195065,39.073368,4.500593,9.533578,6.75969,0.616342,0.305675,0.58417,0.600096,1
385,64,0.131104,0.578515,22.398324,2.141537,0.144956,3.692627,0.221526,0.739816,0.436124,0.457872,0
386,64,0.465946,1.322934,30.456661,1.793708,9.164154,8.275077,0.17577,0.606628,0.841793,0.291371,0
387,64,0.717427,0.253002,34.623992,1.316173,26.590075,1.146936,0.0754,0.01863,0.507178,0.630409,1
388,64,-0.189731,0.905553,54.846697,2.75797,16.30408,14.980923,0.472104,0.775197,0.365819,0.451285,0
389,64,-0.553387,1.16961,45.327475,1.454996,13.941034,7.65618,0.396785,0.502167,0.662678,0.466131,0
390,64,0.228072,0.290473,33.277517,2.231102,5.374356,14.230677,0.659413,0.967736,0.73592,0.174191,0
391,64,-0.032993,0.570254,17.035051,2.438211,1.885835,5.541528,0.042808,0.206774,0.907726,0.353858,0
392,64,-0.090713,0.117334,58.932438,1.620356,21.112088,7.820594,0.829647,0.834872,0.263316,0.525578,0
393,64,0.0887,0.302082,40.952142,1.826484,19.600096,12.532036,0.516663,0.376329,0.907242,0.274962,0
394,64,0.735439,0.755949,31.516055,3.021055,15.05511,2.084525,0.165606,0.077088,0.643477,0.569214,1
395,64,-0.576966,0.321013,24.922262,3.586514,3.549907,3.455195,0.811173,0.720256,0.481517,0.493692,0
396,64,-0.677507,1.258379,6.234532,0.215722,17.204595,2.416937,0.62954,0.039191,0.572269,0.589732,1
397,64,-0.888176,0.424476,14.902065,4.791192,17.980726,8.454071,0.01862,0.719547,0.661745,0.387471,0
398,64,-0.101593,1.489525,52.701632,0.852834,24.910907,9.012581,0.794616,0.820453,0.181884,0.546547,0
399,64,0.319298,0.433555,44.830274,1.713356,13.604104,8.85894,0.229814,0.385462,0.10857,0.624632,1
400,64,0.008719,0.658703,13.225866,0.481493,14.276076,9.221223,0.039037,0.783868,0.503329,0.401366,0
401,64,-0.764967,0.749249,12.168086,3.017373,24.825653,13.454534,0.77487,0.649232,0.522044,0.448037,0
402,64,0.059633,0.382755,49.126511,3.947778,11.437095,8.835721,0.741394,0.761539,0.696708,0.423032,0
403,64,-0.804566,0.244131,31.242768,1.162564,25.771597,4.249,0.876766,0.408647,0.189021,0.61164,1
404,64,0.155974,0.220851,5.395673,3.272731,20.633002,4.738526,0.36227,0.154779,0.651576,0.458067,0
405,64,-0.492735,1.289717,28.295885,1.82822,8.266816,10.209086,0.754972,0.413228,0.783788,0.37985,0
406,64,0.109823,0.417978,21.86592,1.721782,21.164838,11.036736,0.854999,0.659283,0.747814,0.356238,0
407,64,-0.10681,1.064002,13.898731,1.072291,12.016827,5.076568,0.550576,0.697057,0.70679,0.435948,0
408,64,-0.989419,0.182078,12.993064,4.629309,13.061323,0.961207,0.22177,0.08004,0.037755,0.936928,1
409,64,-0.231348,1.47745,38.768107,2.605028,21.348175,8.962088,0.945716,0.820229,0.640291,0.40194,0
410,64,0.313768,1.215669,20.730358,0.168047,17.985447,7.737204,0.231671,0.169483,0.036061,0.674714,1
411,64,-0.521487,0.050417,13.659462,4.984086,23.390186,5.296915,0.395143,0.58608,0.517743,0.526128,0
412,64,-0.819668,0.462516,50.637064,4.575045,10.442857,14.449315,0.276508,0.606363,0.194525,0.545527,0
413,64,0.859428,0.883615,19.360913,2.035673,3.193949,1.08579,0.294252,0.947015,0.802942,0.393356,0
414,64,0.626295,0.883596,43.180552,4.830277,16.895058,11.549508,0.757473,0.961239,0.458848,0.444752,0
415,64,-0.078559,0.900898,6.504288,0.581342,2.026628,9.504927,0.994198,0.676913,0.22993,0.483763,0
416,64,0.033008,0.064099,50.769737,1.241288,2.790283,10.105469,0.821075,0.076029,0.931396,0.523351,0
417,64,-0.046889,0.56263,54.187394,1.345379,28.413543,10.24661,0.909927,0.498999,0.199667,0.577883,1
418,64,-0.586443,0.344012,18.733249,3.092984,4.679867,1.600339,0.920188,0.675812,0.663424,0.383353,0
419,64,0.227654,1.158154,34.781068,0.211316,14.468762,9.310012,0.49234,0.985361,0.897,0.211259,0
420,64,0.968789,1.37821,20.414664,1.110464,17.299956,0.812223,0.79927,0.47832,0.540768,0.502264,0
421,64,0.00495,0.62089,42.748626,0.874002,29.295216,10.473669,0.460071,0.689211,0.01182,0.562759,1
422,64,-0.349128,0.938528,19.283542,2.742817,7.114175,7.07018,0.613084,0.365924,0.49877,0.625648,1
423,64,-0.578935,1.066033,25.47703,4.27163,8.388886,2.698338,0.131139,0.575893,0.228567,0.666944,1
424,64,-0.52839,0.676717,25.948586,0.729219,28.774438,2.243221,0.805668,0.176607,0.499598,0.614322,1
425,64,0.991124,1.281615,33.435384,3.602802,23.559988,4.500513,0.562138,0.567835,0.398402,0.589195,1
426,64,0.627636,0.740982,39.642422,2.249274,10.039696,5.41443,0.56035,0.931845,0.257715,0.472574,0
427,64,-0.960329,0.225794,52.705272,4.815583,5.968743,8.638417,0.649131,0.174539,0.780309,0.496702,0
428,64,-0.025013,1.117963,53.929785,1.905355,8.595707,9.475683,0.144848,0.167576,0.807717,0.480201,0
429,64,-0.325223,0.965346,36.440067,4.244504,2.140322,2.429992,0.228218,0.316878,0.291356,0.677061,1
430,64,-0.457504,0.695103,52.454357,1.815824,17.607593,14.48289,0.413989,0.183886,0.023101,0.739926,1
431,64,0.455545,1.009933,56.724054,3.503485,2.401942,2.503657,0.103009,0.063792,0.878691,0.497862,0
432,64,-0.205975,1.159245,9.578816,1.312261,4.658231,9.82249,0.885471,0.309371,0.247397,0.633678,1
433,64,-0.431649,0.958397,12.220241,4.192589,0.857139,9.953237,0.860369,0.325201,0.476155,0.691045,1
434,64,-0.455171,0.695025,58.324825,3.488114,5.311099,8.963763,0.631048,0.635851,0.563984,0.465037,0
435,64,0.04692,0.977316,22.031373,1.735842,16.190044,12.070616,0.44186,0.365783,0.259807,0.565765,1
436,64,0.63076,1.279522,23.91367,2.34599,0.249513,13.831326,0.946958,0.477067,0.009133,0.693696,1
437,64,-0.139129,0.474738,17.716847,0.03609,11.209316,6.176038,0.560554,0.394752,0.163269,0.571939,1
438,64,-0.243284,0.431321,28.223166,1.197809,22.936149,13.649316,0.807575,0.68464,0.284677,0.419748,0
439,64,0.485854,1.222773,27.709713,4.26741,5.472215,4.343929,0.636893,0.617729,0.272134,0.630709,1
440,64,-0.961209,0.121967,34.423391,0.929688,3.068205,4.037927,0.715196,0.727107,0.23281,0.490817,0
441,64,-0.698633,0.76569,23.805207,1.557883,23.983871,14.969452,0.463684,0.791425,0.330249,0.473631,0
442,64,-0.887923,1.174697,8.926158,2.350734,5.765769,12.623089,0.817251,0.828252,0.121962,0.455085,0
443,64,0.536291,0.410995,47.417393,2.214805,22.12857,0.502654,0.460835,0.770996,0.521139,0.50395,0
444,64,0.362885,0.502559,22.768475,3.145821,1.265577,14.061314,0.520926,0.253313,0.63852,0.476323,0
445,64,-0.602553,1.336903,52.501172,1.088941,3.387854,9.493634,0.324513,0.16736,0.2761,0.67236,1
446,64,-0.98214,0.11089,48.091138,2.376353,17.886369,5.57098,0.08948,0.157698,0.091402,0.735629,1
447,64,0.23729,1.399731,59.833521,3.125662,1.793254,9.668623,0.701328,0.791466,0.125827,0.61956,1
448,64,0.577124,1.147211,49.303896,2.193594,5.788959,10.33875,0.358167,0.134732,0.898663,0.563301,1
